site	mod	first_Lh	first_conv	sec_Lh	sec_conv	thi_Lh	thi_conv	final_Lh	max_it
VTR1Aa.tr1_31	dep	-127.688835	-0.568552538022979	NA	NA	NA	NA	-127.688835	7
VTR1Aa.tr1_32	ind	-114.831854	1.42743757492322	NA	NA	NA	NA	-114.831854	7
VTR1Aa.tr1_32	dep	-120.021533	0.744178699552758	NA	NA	NA	NA	-120.021533	7
VTR1Aa.tr1_359	ind	-120.245702	1.14098303992077	NA	NA	NA	NA	-120.245702	7
VTR1Aa.tr1_359	dep	-126.024672	1.75000180215618	NA	NA	NA	NA	-126.024672	7
VTR1Aa.tr1_35	ind	-133.680671	1.18106820322133	NA	NA	NA	NA	-133.680671	7
VTR1Aa.tr1_35	dep	-142.85997	-0.623787869882759	NA	NA	NA	NA	-142.85997	7
VTR1Aa.tr1_360	ind	-120.378623	-0.730231572782693	NA	NA	NA	NA	-120.378623	7
VTR1Aa.tr1_360	dep	-124.491022	-0.310495578172613	NA	NA	NA	NA	-124.491022	7
VTR1Aa.tr1_362	ind	-120.565638	-0.148977494496922	NA	NA	NA	NA	-120.565638	7
VTR1Aa.tr1_362	dep	-124.89039	-0.426875996449586	NA	NA	NA	NA	-124.89039	7
VTR1Aa.tr1_365	ind	-121.046674	-2.2571988700614	-120.27668	0.396625049594573	NA	NA	-120.27668	8
VTR1Aa.tr1_365	dep	-124.961044	1.31853578356483	NA	NA	NA	NA	-124.961044	7
VTR1Aa.tr1_367	ind	-124.071203	0.328221262180686	NA	NA	NA	NA	-124.071203	7
VTR1Aa.tr1_367	dep	-129.358679	1.08134429331664	NA	NA	NA	NA	-129.358679	7
VTR1Aa.tr1_377	ind	-119.914608	1.0774514200965	NA	NA	NA	NA	-119.914608	7
VTR1Aa.tr1_377	dep	-125.243883	1.20135338354967	NA	NA	NA	NA	-125.243883	7
VTR1Aa.tr1_37	ind	-123.839239	1.25625947102019	NA	NA	NA	NA	-123.839239	7
VTR1Aa.tr1_37	dep	-127.964777	0.415465094654061	NA	NA	NA	NA	-127.964777	7
VTR1Aa.tr1_380	ind	-127.843936	0.26852763325059	NA	NA	NA	NA	-127.843936	7
VTR1Aa.tr1_380	dep	-131.502357	0.399158103250932	NA	NA	NA	NA	-131.502357	7
VTR1Aa.tr1_388	ind	-120.256468	-0.86933981421733	NA	NA	NA	NA	-120.256468	7
VTR1Aa.tr1_388	dep	-124.941336	-1.52765695172664	NA	NA	NA	NA	-124.941336	7
VTR1Aa.tr1_38	ind	-140.852951	-0.886815792395235	NA	NA	NA	NA	-140.852951	7
VTR1Aa.tr1_38	dep	-150.482465	-5.83455747033684	-149.967866	-267.363736567475	-150.958225	0.282672373668206	-150.958225	9
VTR1Aa.tr1_396	ind	-119.920995	0.942990429249334	NA	NA	NA	NA	-119.920995	7
VTR1Aa.tr1_396	dep	-124.874347	0.436849040371326	NA	NA	NA	NA	-124.874347	7
VTR1Aa.tr1_39	ind	-124.653989	1.94991194687704	NA	NA	NA	NA	-124.653989	7
VTR1Aa.tr1_39	dep	-129.301851	-0.468138617268502	NA	NA	NA	NA	-129.301851	7
VTR1Aa.tr1_3	ind	-132.224508	0.760269086984347	NA	NA	NA	NA	-132.224508	7
VTR1Aa.tr1_3	dep	-139.701881	1.22347793683264	NA	NA	NA	NA	-139.701881	7
VTR1Aa.tr1_408	ind	-145.231628	-1.41344626923757	NA	NA	NA	NA	-145.231628	7
VTR1Aa.tr1_408	dep	-154.029049	0.667941466485464	NA	NA	NA	NA	-154.029049	7
VTR1Aa.tr1_410	ind	-136.490459	-0.356746557435539	NA	NA	NA	NA	-136.490459	7
VTR1Aa.tr1_410	dep	-144.3621	0.22800301415423	NA	NA	NA	NA	-144.3621	7
VTR1Aa.tr1_411	ind	-115.292201	-1.20788594322134	NA	NA	NA	NA	-115.292201	7
VTR1Aa.tr1_411	dep	-119.848234	0.903527939648402	NA	NA	NA	NA	-119.848234	7
VTR1Aa.tr1_41	ind	-114.95262	1.04409103289919	NA	NA	NA	NA	-114.95262	7
VTR1Aa.tr1_41	dep	-119.646029	-1.20936129553975	NA	NA	NA	NA	-119.646029	7
VTR1Aa.tr1_4	ind	-134.807739	-0.646731920950908	NA	NA	NA	NA	-134.807739	7
VTR1Aa.tr1_4	dep	-142.443904	-0.760512588087212	NA	NA	NA	NA	-142.443904	7
VTR1Aa.tr1_50	ind	-120.578652	1.01872733801779	NA	NA	NA	NA	-120.578652	7
VTR1Aa.tr1_50	dep	-124.582328	-0.49926784526712	NA	NA	NA	NA	-124.582328	7
VTR1Aa.tr1_5	ind	-124.957069	0.114488132380263	NA	NA	NA	NA	-124.957069	7
VTR1Aa.tr1_5	dep	-129.42398	0.280271244977505	NA	NA	NA	NA	-129.42398	7
VTR1Aa.tr1_65	ind	-119.814137	0.810702310024787	NA	NA	NA	NA	-119.814137	7
VTR1Aa.tr1_65	dep	-124.148936	-0.860834997164588	NA	NA	NA	NA	-124.148936	7
VTR1Aa.tr1_68	ind	-120.812387	-0.958672244635748	NA	NA	NA	NA	-120.812387	7
VTR1Aa.tr1_68	dep	-124.637316	0.861353831259069	NA	NA	NA	NA	-124.637316	7
VTR1Aa.tr1_71	ind	-114.84558	0.550807889707875	NA	NA	NA	NA	-114.84558	7
VTR1Aa.tr1_71	dep	-119.656098	-0.15834142523603	NA	NA	NA	NA	-119.656098	7
VTR1Aa.tr1_92	ind	-124.206393	0.776669603723344	NA	NA	NA	NA	-124.206393	7
VTR1Aa.tr1_92	dep	-128.923589	0.181176181949177	NA	NA	NA	NA	-128.923589	7
VTR1Aa.tr2_11	ind	-120.4345	1.04585986145586	NA	NA	NA	NA	-120.4345	7
VTR1Aa.tr2_11	dep	-124.859379	0.64608193540689	NA	NA	NA	NA	-124.859379	7
VTR1Aa.tr2_13	ind	-114.3077	-0.807656976346099	NA	NA	NA	NA	-114.3077	7
VTR1Aa.tr2_13	dep	-119.2314	-0.804280346705863	NA	NA	NA	NA	-119.2314	7
VTR1Aa.tr2_15	ind	-130.936801	1.36222394143055	NA	NA	NA	NA	-130.936801	7
VTR1Aa.tr2_15	dep	-139.354919	-0.458899753302432	NA	NA	NA	NA	-139.354919	7
VTR1Aa.tr2_162	ind	-119.870523	1.08088954666973	NA	NA	NA	NA	-119.870523	7
VTR1Aa.tr2_162	dep	-124.2094	0.883781865954974	NA	NA	NA	NA	-124.2094	7
VTR1Aa.tr2_173	ind	-114.473099	0.954163014067472	NA	NA	NA	NA	-114.473099	7
VTR1Aa.tr2_173	dep	-119.683377	1.0855816409391	NA	NA	NA	NA	-119.683377	7
VTR1Aa.tr2_17	ind	-114.134648	-0.174616290108189	NA	NA	NA	NA	-114.134648	7
VTR1Aa.tr2_17	dep	-119.567408	0.15653035524807	NA	NA	NA	NA	-119.567408	7
VTR1Aa.tr2_193	ind	-115.440623	0.857307044526642	NA	NA	NA	NA	-115.440623	7
VTR1Aa.tr2_193	dep	-119.292937	1.07796408979467	NA	NA	NA	NA	-119.292937	7
VTR1Aa.tr2_1	ind	-114.628561	1.01890861832481	NA	NA	NA	NA	-114.628561	7
VTR1Aa.tr2_1	dep	-120.01373	-1.04690256743331	NA	NA	NA	NA	-120.01373	7
VTR1Aa.tr2_20	ind	-119.891878	-1.13543855760131	NA	NA	NA	NA	-119.891878	7
VTR1Aa.tr2_20	dep	-124.339132	1.27886086388293	NA	NA	NA	NA	-124.339132	7
VTR1Aa.tr2_210	ind	-124.815498	-0.325911826857278	NA	NA	NA	NA	-124.815498	7
VTR1Aa.tr2_210	dep	-129.443583	0.824046313105731	NA	NA	NA	NA	-129.443583	7
VTR1Aa.tr2_235	ind	-131.072296	1.17458872267168	NA	NA	NA	NA	-131.072296	7
VTR1Aa.tr2_235	dep	-134.863115	-0.185623008160896	NA	NA	NA	NA	-134.863115	7
VTR1Aa.tr2_242	ind	-114.092966	0.130073986743099	NA	NA	NA	NA	-114.092966	7
VTR1Aa.tr2_242	dep	-118.55635	-0.874662003853162	NA	NA	NA	NA	-118.55635	7
VTR1Aa.tr2_245	ind	-169.675582	-0.0528942387319358	NA	NA	NA	NA	-169.675582	7
VTR1Aa.tr2_245	dep	-176.084838	-0.926647429978775	NA	NA	NA	NA	-176.084838	7
VTR1Aa.tr2_24	ind	-114.458445	0.234340364396778	NA	NA	NA	NA	-114.458445	7
VTR1Aa.tr2_24	dep	-120.156396	0.116132672253097	NA	NA	NA	NA	-120.156396	7
VTR1Aa.tr2_250	ind	-121.024766	0.831277942731766	NA	NA	NA	NA	-121.024766	7
VTR1Aa.tr2_250	dep	-126.387106	-0.76993684307441	NA	NA	NA	NA	-126.387106	7
VTR1Aa.tr2_257	ind	-120.076487	0.717032004923292	NA	NA	NA	NA	-120.076487	7
VTR1Aa.tr2_257	dep	-124.903293	0.896073801901254	NA	NA	NA	NA	-124.903293	7
VTR1Aa.tr2_258	ind	-119.523048	1.22156840606946	NA	NA	NA	NA	-119.523048	7
VTR1Aa.tr2_258	dep	-124.947261	1.82521507705229	NA	NA	NA	NA	-124.947261	7
VTR1Aa.tr2_262	ind	-114.724743	0.941530958633909	NA	NA	NA	NA	-114.724743	7
VTR1Aa.tr2_262	dep	-119.661193	-0.123264848776876	NA	NA	NA	NA	-119.661193	7
VTR1Aa.tr2_26	ind	-119.357957	-0.632793935019731	NA	NA	NA	NA	-119.357957	7
VTR1Aa.tr2_26	dep	-123.857596	-0.907222594221733	NA	NA	NA	NA	-123.857596	7
VTR1Aa.tr2_27	ind	-119.762873	0.42276771042412	NA	NA	NA	NA	-119.762873	7
VTR1Aa.tr2_27	dep	-124.65624	-0.671001036265667	NA	NA	NA	NA	-124.65624	7
VTR1Aa.tr2_289	ind	-124.652931	0.922402473885769	NA	NA	NA	NA	-124.652931	7
VTR1Aa.tr2_289	dep	-129.314705	1.91671182711601	NA	NA	NA	NA	-129.314705	7
VTR1Aa.tr2_28	ind	-114.744189	-0.857984632917158	NA	NA	NA	NA	-114.744189	7
VTR1Aa.tr2_28	dep	-120.171387	0.714514005549901	NA	NA	NA	NA	-120.171387	7
VTR1Aa.tr2_306	ind	-121.599816	1.17166254662504	NA	NA	NA	NA	-121.599816	7
VTR1Aa.tr2_306	dep	-125.491548	-1.39766758606732	NA	NA	NA	NA	-125.491548	7
VTR1Aa.tr2_30	ind	-120.14353	-0.664150082119621	NA	NA	NA	NA	-120.14353	7
VTR1Aa.tr2_30	dep	-124.116368	0.351099973174047	NA	NA	NA	NA	-124.116368	7
VTR1Aa.tr2_313	ind	-157.213967	-0.92819224697528	NA	NA	NA	NA	-157.213967	7
VTR1Aa.tr2_313	dep	-162.906346	-2.52618367320065	-162.924367	-4.87426465881648	-162.054079	-1.70826956436131	-162.054079	9
VTR1Aa.tr2_31	ind	-123.628587	-1.01986786539407	NA	NA	NA	NA	-123.628587	7
VTR1Aa.tr2_31	dep	-127.801217	-0.657444797002725	NA	NA	NA	NA	-127.801217	7
VTR1Aa.tr2_32	ind	-114.921856	-0.932434862804374	NA	NA	NA	NA	-114.921856	7
VTR1Aa.tr2_32	dep	-120.331285	1.49392659432334	NA	NA	NA	NA	-120.331285	7
VTR1Aa.tr2_359	ind	-119.373611	-0.873581719658804	NA	NA	NA	NA	-119.373611	7
VTR1Aa.tr2_359	dep	-126.512227	0.608375900619283	NA	NA	NA	NA	-126.512227	7
VTR1Aa.tr2_35	ind	-134.045558	1.13980415119739	NA	NA	NA	NA	-134.045558	7
VTR1Aa.tr2_35	dep	-146.095268	-2.26448078618506	-142.653888	0.780718561682595	NA	NA	-142.653888	8
VTR1Aa.tr2_360	ind	-119.707355	0.722285469377632	NA	NA	NA	NA	-119.707355	7
VTR1Aa.tr2_360	dep	-125.090691	1.1383709258623	NA	NA	NA	NA	-125.090691	7
VTR1Aa.tr2_362	ind	-119.642646	1.8026268797074	NA	NA	NA	NA	-119.642646	7
VTR1Aa.tr2_362	dep	-125.134753	-1.68327413362535	NA	NA	NA	NA	-125.134753	7
VTR1Aa.tr2_365	ind	-119.976179	-0.308427365072572	NA	NA	NA	NA	-119.976179	7
VTR1Aa.tr2_365	dep	-125.166234	-0.62849734789765	NA	NA	NA	NA	-125.166234	7
VTR1Aa.tr2_367	ind	-124.893921	-0.759126116211443	NA	NA	NA	NA	-124.893921	7
VTR1Aa.tr2_367	dep	-128.622525	-0.67244704889326	NA	NA	NA	NA	-128.622525	7
VTR1Aa.tr2_377	ind	-119.74687	-0.536108409777024	NA	NA	NA	NA	-119.74687	7
VTR1Aa.tr2_377	dep	-125.371982	-0.248656774645651	NA	NA	NA	NA	-125.371982	7
VTR1Aa.tr2_37	ind	-123.681962	0.807422433053357	NA	NA	NA	NA	-123.681962	7
VTR1Aa.tr2_37	dep	-128.301894	-0.773322753069544	NA	NA	NA	NA	-128.301894	7
VTR1Aa.tr2_380	ind	-128.079949	0.827616184627296	NA	NA	NA	NA	-128.079949	7
VTR1Aa.tr2_380	dep	-132.602337	-0.961740723844882	NA	NA	NA	NA	-132.602337	7
VTR1Aa.tr2_388	ind	-120.31291	0.344795077059124	NA	NA	NA	NA	-120.31291	7
VTR1Aa.tr2_388	dep	-124.178502	-0.806544838920152	NA	NA	NA	NA	-124.178502	7
VTR1Aa.tr2_38	ind	-140.448766	0.373968856720052	NA	NA	NA	NA	-140.448766	7
VTR1Aa.tr2_38	dep	-198.002755	-1.39153463287524	NA	NA	NA	NA	-198.002755	7
VTR1Aa.tr2_393	ind	-114.905039	0.19973766464678	NA	NA	NA	NA	-114.905039	7
VTR1Aa.tr2_393	dep	-120.081252	-0.356241052166668	NA	NA	NA	NA	-120.081252	7
VTR1Aa.tr2_395	ind	-114.619377	-0.726368459990242	NA	NA	NA	NA	-114.619377	7
VTR1Aa.tr2_395	dep	-119.55994	-0.238775409426989	NA	NA	NA	NA	-119.55994	7
VTR1Aa.tr2_397	ind	-119.862757	-0.850250550900906	NA	NA	NA	NA	-119.862757	7
VTR1Aa.tr2_397	dep	-124.94587	1.24062154998962	NA	NA	NA	NA	-124.94587	7
VTR1Aa.tr2_399	ind	-114.841019	0.437193356585099	NA	NA	NA	NA	-114.841019	7
VTR1Aa.tr2_399	dep	-119.938935	0.182888764393609	NA	NA	NA	NA	-119.938935	7
VTR1Aa.tr2_39	ind	-124.791341	1.11018402929694	NA	NA	NA	NA	-124.791341	7
VTR1Aa.tr2_39	dep	-129.411853	-6.58393506077285	-130.143277	-2.29355098201715	-130.140594	-1.25575351029187	-130.140594	9
VTR1Aa.tr2_3	ind	-132.699425	1.66139643550589	NA	NA	NA	NA	-132.699425	7
VTR1Aa.tr2_3	dep	-142.750312	-1249.06419485768	-142.093947	-0.638391571402315	NA	NA	-142.093947	8
VTR1Aa.tr2_403	ind	-128.493629	-0.0567242259394031	NA	NA	NA	NA	-128.493629	7
VTR1Aa.tr2_403	dep	-134.110417	1.41658684643892	NA	NA	NA	NA	-134.110417	7
VTR1Aa.tr2_413	ind	-124.371115	0.071714522973215	NA	NA	NA	NA	-124.371115	7
VTR1Aa.tr2_413	dep	-128.407421	-1.22025377228445	NA	NA	NA	NA	-128.407421	7
VTR1Aa.tr2_415	ind	-131.209458	-1.43168076061232	NA	NA	NA	NA	-131.209458	7
VTR1Aa.tr2_415	dep	-135.916144	1.74400093184034	NA	NA	NA	NA	-135.916144	7
VTR1Aa.tr2_416	ind	-125.11571	-1.26070552782508	NA	NA	NA	NA	-125.11571	7
VTR1Aa.tr2_416	dep	-128.6863	1.57010273611424	NA	NA	NA	NA	-128.6863	7
VTR1Aa.tr2_417	ind	-123.619482	-0.8251784079455	NA	NA	NA	NA	-123.619482	7
VTR1Aa.tr2_417	dep	-127.894945	-0.555093102535834	NA	NA	NA	NA	-127.894945	7
VTR1Aa.tr2_419	ind	-127.779606	-1.09436532158305	NA	NA	NA	NA	-127.779606	7
VTR1Aa.tr2_419	dep	-132.583366	-2.84946798049027	-131.470285	-0.40532726777125	NA	NA	-131.470285	8
VTR1Aa.tr2_41	ind	-114.686094	0.674593955439137	NA	NA	NA	NA	-114.686094	7
VTR1Aa.tr2_41	dep	-120.435468	-0.910575496276971	NA	NA	NA	NA	-120.435468	7
VTR1Aa.tr2_420	ind	-119.896331	1.87404257256569	NA	NA	NA	NA	-119.896331	7
VTR1Aa.tr2_420	dep	-124.678535	-1.65314409444856	NA	NA	NA	NA	-124.678535	7
VTR1Aa.tr2_429	ind	-137.575869	0.849237499687091	NA	NA	NA	NA	-137.575869	7
VTR1Aa.tr2_429	dep	-147.357218	-2.1329499693289	-147.814743	-0.893916441879868	NA	NA	-147.814743	8
VTR1Aa.tr2_4	ind	-134.121135	-0.231028429602818	NA	NA	NA	NA	-134.121135	7
VTR1Aa.tr2_4	dep	-223.683466	-1.48709408591746	NA	NA	NA	NA	-223.683466	7
VTR1Aa.tr2_50	ind	-120.076396	1.06384277809942	NA	NA	NA	NA	-120.076396	7
VTR1Aa.tr2_50	dep	-125.406934	-0.797283753149335	NA	NA	NA	NA	-125.406934	7
VTR1Aa.tr2_5	ind	-123.613913	-0.227891995386703	NA	NA	NA	NA	-123.613913	7
VTR1Aa.tr2_5	dep	-128.746992	2.57161912178344	-128.7182	-1.76108188685435	NA	NA	-128.7182	8
VTR1Aa.tr2_65	ind	-119.635423	-0.829187300904754	NA	NA	NA	NA	-119.635423	7
VTR1Aa.tr2_65	dep	-125.43584	-1.3373695556978	NA	NA	NA	NA	-125.43584	7
VTR1Aa.tr2_68	ind	-119.86582	-0.770831311068666	NA	NA	NA	NA	-119.86582	7
VTR1Aa.tr2_68	dep	-124.448201	-1.21599466216308	NA	NA	NA	NA	-124.448201	7
VTR1Aa.tr2_71	ind	-114.793939	-0.836306159650865	NA	NA	NA	NA	-114.793939	7
VTR1Aa.tr2_71	dep	-121.080973	-1.39848407947382	NA	NA	NA	NA	-121.080973	7
VTR1Aa.tr2_92	ind	-124.340491	-0.236437703346735	NA	NA	NA	NA	-124.340491	7
VTR1Aa.tr2_92	dep	-129.284494	0.223394216986953	NA	NA	NA	NA	-129.284494	7
VTR1Ab_10	ind	-114.383703	0.345909530431502	NA	NA	NA	NA	-114.383703	7
VTR1Ab_10	dep	-120.277506	0.903414210680709	NA	NA	NA	NA	-120.277506	7
VTR1Ab_11	ind	-124.543649	-0.824053988153873	NA	NA	NA	NA	-124.543649	7
VTR1Ab_11	dep	-129.803236	1.37373326109347	NA	NA	NA	NA	-129.803236	7
VTR1Ab_129	ind	-120.631276	0.241932218488651	NA	NA	NA	NA	-120.631276	7
VTR1Ab_129	dep	-124.485259	-0.238821085144173	NA	NA	NA	NA	-124.485259	7
VTR1Ab_12	ind	-114.614623	0.226172299721339	NA	NA	NA	NA	-114.614623	7
VTR1Ab_12	dep	-119.404765	-0.0173368006716868	NA	NA	NA	NA	-119.404765	7
VTR1Ab_137	ind	-119.745395	-0.16615082843887	NA	NA	NA	NA	-119.745395	7
VTR1Ab_137	dep	-124.693762	-1.44362316833173	NA	NA	NA	NA	-124.693762	7
VTR1Ab_13	ind	-127.772766	-0.18222735506013	NA	NA	NA	NA	-127.772766	7
VTR1Ab_13	dep	-132.918008	1.43473671628163	NA	NA	NA	NA	-132.918008	7
VTR1Ab_141	ind	-131.241674	0.700654417456393	NA	NA	NA	NA	-131.241674	7
VTR1Ab_141	dep	-139.363648	-0.46956078108036	NA	NA	NA	NA	-139.363648	7
VTR1Ab_149	ind	-115.156883	0.45551321868831	NA	NA	NA	NA	-115.156883	7
VTR1Ab_149	dep	-120.155058	0.818726301498546	NA	NA	NA	NA	-120.155058	7
VTR1Ab_152	ind	-119.645318	1.77466045606943	NA	NA	NA	NA	-119.645318	7
VTR1Ab_152	dep	-125.429771	-0.956801396603539	NA	NA	NA	NA	-125.429771	7
VTR1Ab_158	ind	-120.426121	-0.10227295844735	NA	NA	NA	NA	-120.426121	7
VTR1Ab_158	dep	-125.139659	-0.785040200222795	NA	NA	NA	NA	-125.139659	7
VTR1Ab_162	ind	-114.861247	-1.30821782460766	NA	NA	NA	NA	-114.861247	7
VTR1Ab_162	dep	-120.269412	0.407895742957031	NA	NA	NA	NA	-120.269412	7
VTR1Ab_163	ind	-120.566382	-1.33905533405959	NA	NA	NA	NA	-120.566382	7
VTR1Ab_163	dep	-124.90575	1.52453802383457	NA	NA	NA	NA	-124.90575	7
VTR1Ab_174	ind	-123.637463	-0.29153122912843	NA	NA	NA	NA	-123.637463	7
VTR1Ab_174	dep	-129.720367	0.752569074230846	NA	NA	NA	NA	-129.720367	7
VTR1Ab_185	ind	-131.723343	-0.47688766625858	NA	NA	NA	NA	-131.723343	7
VTR1Ab_185	dep	-135.625558	1.47585432426551	NA	NA	NA	NA	-135.625558	7
VTR1Ab_186	ind	-120.085692	-0.736800430578248	NA	NA	NA	NA	-120.085692	7
VTR1Ab_186	dep	-124.798074	1.27831320511676	NA	NA	NA	NA	-124.798074	7
VTR1Ab_18	ind	-114.815692	0.230015073143243	NA	NA	NA	NA	-114.815692	7
VTR1Ab_18	dep	-119.989664	1.19752754609888	NA	NA	NA	NA	-119.989664	7
VTR1Ab_198	ind	-119.675214	1.3515504451896	NA	NA	NA	NA	-119.675214	7
VTR1Ab_198	dep	-124.999258	-0.168178966993736	NA	NA	NA	NA	-124.999258	7
VTR1Ab_19	ind	-119.875182	-0.0131015532287602	NA	NA	NA	NA	-119.875182	7
VTR1Ab_19	dep	-124.29904	0.524436680343514	NA	NA	NA	NA	-124.29904	7
VTR1Ab_207	ind	-114.83259	-0.737110052536059	NA	NA	NA	NA	-114.83259	7
VTR1Ab_207	dep	-119.204443	-0.329352765631705	NA	NA	NA	NA	-119.204443	7
VTR1Ab_20	ind	-119.874035	-1.37142132994746	NA	NA	NA	NA	-119.874035	7
VTR1Ab_20	dep	-125.807145	-0.772949992246212	NA	NA	NA	NA	-125.807145	7
VTR1Ab_211	ind	-120.273774	1.11086390876611	NA	NA	NA	NA	-120.273774	7
VTR1Ab_211	dep	-124.733585	1.75235311151526	NA	NA	NA	NA	-124.733585	7
VTR1Ab_213	ind	-120.496834	1.11756987936688	NA	NA	NA	NA	-120.496834	7
VTR1Ab_213	dep	-125.947217	1.51027650539062	NA	NA	NA	NA	-125.947217	7
VTR1Ab_216	ind	-118.931077	-0.878574873258734	NA	NA	NA	NA	-118.931077	7
VTR1Ab_216	dep	-123.691187	-0.352143161090681	NA	NA	NA	NA	-123.691187	7
VTR1Ab_221	ind	-137.444544	-1.24979464511907	NA	NA	NA	NA	-137.444544	7
VTR1Ab_221	dep	-144.616762	-0.909564312293992	NA	NA	NA	NA	-144.616762	7
VTR1Ab_223	ind	-114.078266	-0.566355912088411	NA	NA	NA	NA	-114.078266	7
VTR1Ab_223	dep	-119.286319	-0.717474890294339	NA	NA	NA	NA	-119.286319	7
VTR1Ab_224	ind	-133.002873	-0.592228067472633	NA	NA	NA	NA	-133.002873	7
VTR1Ab_224	dep	-140.124723	-3.8892300259877	-141.970182	-232.609116198422	-140.977048	-1.18505138280871	-140.977048	9
VTR1Ab_22	ind	-114.449354	-0.311466115081796	NA	NA	NA	NA	-114.449354	7
VTR1Ab_22	dep	-119.509445	1.28233911885242	NA	NA	NA	NA	-119.509445	7
VTR1Ab_231	ind	-119.433787	-0.983021868547001	NA	NA	NA	NA	-119.433787	7
VTR1Ab_231	dep	-125.902463	0.849676497320368	NA	NA	NA	NA	-125.902463	7
VTR1Ab_235	ind	-119.905573	0.816736679624374	NA	NA	NA	NA	-119.905573	7
VTR1Ab_235	dep	-124.008958	-0.453319085880783	NA	NA	NA	NA	-124.008958	7
VTR1Ab_243	ind	-132.269206	-1.12660306410416	NA	NA	NA	NA	-132.269206	7
VTR1Ab_243	dep	-137.298903	0.831293670384456	NA	NA	NA	NA	-137.298903	7
VTR1Ab_252	ind	-119.933618	0.905548949109434	NA	NA	NA	NA	-119.933618	7
VTR1Ab_252	dep	-124.595637	-4.61006779456782	-125.28441	2.06841648213264	-124.927986	-0.40935388891555	-124.927986	9
VTR1Ab_253	ind	-119.300494	1.10498894434017	NA	NA	NA	NA	-119.300494	7
VTR1Ab_253	dep	-124.370204	0.049999200760129	NA	NA	NA	NA	-124.370204	7
VTR1Ab_254	ind	-123.641006	1.23544363779459	NA	NA	NA	NA	-123.641006	7
VTR1Ab_254	dep	-127.741965	-0.765130137391857	NA	NA	NA	NA	-127.741965	7
VTR1Ab_25	ind	-119.523439	-0.377810248915239	NA	NA	NA	NA	-119.523439	7
VTR1Ab_25	dep	-125.096373	1.49880581143526	NA	NA	NA	NA	-125.096373	7
VTR1Ab_263	ind	-119.775633	0.973162725912788	NA	NA	NA	NA	-119.775633	7
VTR1Ab_263	dep	-124.341928	1.54073398087281	NA	NA	NA	NA	-124.341928	7
VTR1Ab_27	ind	-114.845924	1.15692992815366	NA	NA	NA	NA	-114.845924	7
VTR1Ab_27	dep	-119.651144	1.16343770969862	NA	NA	NA	NA	-119.651144	7
VTR1Ab_283	ind	-119.796446	1.22715516123815	NA	NA	NA	NA	-119.796446	7
VTR1Ab_283	dep	-124.695597	-0.868126533139263	NA	NA	NA	NA	-124.695597	7
VTR1Ab_28	ind	-141.211191	-3.81975498346549	-141.860062	-0.316438317959353	NA	NA	-141.860062	8
VTR1Ab_28	dep	-148.48628	-0.340314704381707	NA	NA	NA	NA	-148.48628	7
VTR1Ab_2	ind	-131.209613	-1.23950198319153	NA	NA	NA	NA	-131.209613	7
VTR1Ab_2	dep	-139.79203	2.5330319905201	-138.750279	0.773689044395148	NA	NA	-138.750279	8
VTR1Ab_30	ind	-124.240216	0.193500094448388	NA	NA	NA	NA	-124.240216	7
VTR1Ab_30	dep	-128.935178	0.666003686997093	NA	NA	NA	NA	-128.935178	7
VTR1Ab_31	ind	-114.4094	-0.846376637436325	NA	NA	NA	NA	-114.4094	7
VTR1Ab_31	dep	-119.084683	-0.260952245072803	NA	NA	NA	NA	-119.084683	7
VTR1Ab_344	ind	-119.779757	0.790038958331429	NA	NA	NA	NA	-119.779757	7
VTR1Ab_344	dep	-125.060804	-0.569642060826573	NA	NA	NA	NA	-125.060804	7
VTR1Ab_345	ind	-143.344083	-0.670964271127397	NA	NA	NA	NA	-143.344083	7
VTR1Ab_345	dep	-148.718538	-1.05994161140978	NA	NA	NA	NA	-148.718538	7
VTR1Ab_356	ind	-127.848788	1.79774925866482	NA	NA	NA	NA	-127.848788	7
VTR1Ab_356	dep	-133.761136	0.885017023979052	NA	NA	NA	NA	-133.761136	7
VTR1Ab_358	ind	-133.993768	-0.852177858035727	NA	NA	NA	NA	-133.993768	7
VTR1Ab_358	dep	-144.738902	0.551259832796406	NA	NA	NA	NA	-144.738902	7
VTR1Ab_359	ind	-134.122154	1.11836021164409	NA	NA	NA	NA	-134.122154	7
VTR1Ab_359	dep	-145.1367	-2.239208419417	-144.9561	1.40466980193828	NA	NA	-144.9561	8
VTR1Ab_361	ind	-119.627614	1.91727129493711	NA	NA	NA	NA	-119.627614	7
VTR1Ab_361	dep	-124.583316	1.01326120752768	NA	NA	NA	NA	-124.583316	7
VTR1Ab_368	ind	-127.81977	0.00265294964273171	NA	NA	NA	NA	-127.81977	7
VTR1Ab_368	dep	-133.607575	-1.06116937977488	NA	NA	NA	NA	-133.607575	7
VTR1Ab_371	ind	-119.790809	1.09028627726408	NA	NA	NA	NA	-119.790809	7
VTR1Ab_371	dep	-124.938387	1.50902730310049	NA	NA	NA	NA	-124.938387	7
VTR1Ab_375	ind	-113.259936	-0.689003210449009	NA	NA	NA	NA	-113.259936	7
VTR1Ab_375	dep	-118.305294	-0.842092779451989	NA	NA	NA	NA	-118.305294	7
VTR1Ab_380	ind	-120.02712	0.696815669431586	NA	NA	NA	NA	-120.02712	7
VTR1Ab_380	dep	-125.16511	-0.555759305889604	NA	NA	NA	NA	-125.16511	7
